text,id
@abwooj the snaggletooth i’m so sad,5
"Though defensive violence will always be 'a sad necessity' in the eyes of men of principle, it would be still more… https://t.co/0xKHiYqIea",5
So sad I never got to be a 1800’s lesbian https://t.co/sbfhhHk9VZ,5
@dumplingyoogi Y’all had to deal with James’ shit for a month without me so sad,5
"@takanashikiara Congratz, thank you for your hardwork! &lt;3",5
cries IM SO SAD https://t.co/4JgVGd8Z8n,5
"@BhadmusAkeem @seyiamakinde Terrible , they almost killed me on 2009.... so sad",5
"I’m just sad @HunterMarch didn’t wish me happy bday this year, wow",5
"@empresssboa Sounds sad, can i sit with you",5
"bts : playing sad song 

the choreography : https://t.co/rKb9CmRUfD",5
"Sad that those put in charge to protect and serve are killing the future 💔
#EndSARS
#EndPoliceBrutality https://t.co/UnmS7qtXkS",5
@SaraJaneCircus @FoxNewsSunday @KristinFisher But it's still saving live didn't you see the report on laura ingram… https://t.co/kOTR3zqSp1,5
@ricksokugawa They have nothing to loose....SAD!,5
"@RuthDavidsonMSP Sad and incompetent Tory Matt handcock must resign after shocking joke and breaking curfew, https://t.co/OeYuGtWalo",5
Bill burr toed that line. Sad that’s as far as you can go and still have a career,5
"@MelanieDonaji I mean not so random cause partner broke up with me last week, but tonight is sad",5
Im so sad where is it 😭,5
"your friends should never make you feel sad, a different person, fights always, etc because my friends make me feel… https://t.co/lPm2LIAczq",5
@idomagirl This is sad 😞,5
"not them blocking me over saying adele isn’t that great of a vocalist as locals make her out to be, sad https://t.co/QgpyKgZ0UV",5
@Cornhusker54321 @lab_basic @RealAPolitics Oh btw to make you so sad everyone is happy you won't be able to come ba… https://t.co/IUHKAqeQTp,5
Anyone got a sad playlist they wanna share,5
BAP_Daehyun Thanks for singing B.A.B.Y. You always remove your extraordinary charisma while singing on stage and I… https://t.co/dTBJmjWJmq,5
"That's extremely concerning 

Whatever I'm done arguing with you I'm losing braincells every minute and this obviou… https://t.co/X8yWHXhvBF",5
It’s really sad what y’all put on with these designer shoes just to say y’all got them 😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩,5
just realized ive been behind everyone by a full minute this whole time....this is so sad,5
Im sad to see my dorm thingsss here sa bahay huhuhu can we go baaack now,5
now i’m sad but less than before https://t.co/jjXPWAjnsJ,5
"Sad.. I wake up to witness this deprivation 😟.. Still busy with the bones thrown yesterday?! 
Nothing left, leave i… https://t.co/dhZN6NhpJy",5
@haleybboog YOU’VE GOT THIS,5
@cybagrrl @x_puppetmaster @valeriathedemon Some people really do care. This is sad all the way around.,5
I get really sad when I have 3 different discussion posts a week and I don't get a reply on any of them 😔,5
@ms_shmite i knowww it’s so sad,5
@DavidSharp84 @MrAndyNgo Dude try hard. Do you want to work for Fox News. 100% all over. At least be literate. Then… https://t.co/UKbt9FqDbS,5
@infamouscass I AM SO SAD,5
i know a lot of ppl are joking about my time being sexy when the song is so sentimental &amp; sad but like if we really… https://t.co/qmh2GiwkYl,5
@angelamendeola Some people have their priorities all messed up and it’s truly sad.,5
"@PrimeLAC_ No, part of being a HOFer is longevity, Griffin didn't have that. It's sad because if not for injuries he would 100% be one",5
@alinguy3n It’s so sad 😖😖💔,5
@amidalastan Further shows how sad this movie is 😢,5
i HATE being sad,5
@chuutile IT MAKES ME SO SAD BC I GET IT BUT AT THE SAME TIME I DONT WANT HIM 2 FEEL LIKE THAT N KNOWING I CANT DO… https://t.co/QZVX6etWza,5
"Why be sad when @zaynmalik , @Louis_Tomlinson , @Harry_Styles , @NiallOfficial  and @LiamPayne  exist? :)",5
@kiri_lovebot this picture makes me so sad i want to CRY,5
@jim_bo_cho its like i dont really care about it but lowkey sad too,5
"@gauravbh @SrBachchan How sad, didn't utter a word on SSR and Disha's alleged murders. And,  you say he's an inspiration.. 🙄",5
i know it shouldn’t be but seeing Harry’s “do you know who you are?” all over my TL is making me sad. it’s weirdly… https://t.co/YOSThlsbYJ,5
@BbcExtreme @VinceBenvenuto @MatMvB @itsLagniappe I think the sad thing about you is your views are such an incoher… https://t.co/BS8vG57AyD,5
"@ENHYPEN_members You are my light in this dark world, you are my hope in this disappointed world, You are my happin… https://t.co/Mgv0WDnCHH",5
My sister said I was listening to sad music one day and started crying but I kept singing and my voice was cracking 💀💀💀💀💀😂😂😂,5
"I was only lyin' when I looked in your eyes
Now I'm lyin' with you one last time
And it's so sad, so sexy....
So sa… https://t.co/WltDAqwxRd",5
@JayFinal sad part is the beat ain't ass but it sounds hella nasty with Pop's flow. They don't mix at ALL,5
"@ThomasP27801856 @McDonalds Only trump stans respond to a McDonald’s post to share their opinions, thanks for convi… https://t.co/rVwMTVsjnJ",5
@MikeObach @65rosesauthor It is absolutely surreal. No one wears masks. I hear arguments against wearing them every… https://t.co/Uw1E2TiRxR,5
Why am I sad? Why am I not in the mood? Why am I feeling burdened? Is everything okay?,5
"@s34476255 @BreitbartNews Again, you need to broaden your understanding of contraception, birth control, and aborti… https://t.co/h5NOmKOAU5",5
@CNN &gt;Two-thirds of Americans say the President handled the risk of coronavirus infection to others around him irre… https://t.co/qnEyOD8Y5b,5
I am so sad https://t.co/LRJWs2j9rQ,5
"fun fact actually really sad fact, i’ve never been to a pumpkin patch :(",5
@elmaelmiaty Sad tober,5
"@LegendOfWinning @LosPollosTV Los a causal, he has no basketball iq at all, it’s sad",5
if u wanna get sad go look back at your saved photos w someone on snapchat,5
Sad music,5
@Missinikki Omg so sad. I heard first on Crime Junkie and then seeing the documentary was too much.,5
@sad_ghost_fox down bad,5
i’m sad https://t.co/YTXWjDvnPv,5
How am I going to move out of my parents house when I’m sad when I leave for the weekend????? 💔💔💔,5
Mood:Sad:( ☝🏽☝🏽,5
@TsukkisTrex Sad hrs 🥺,5
"Sometimes can’t you just look at someone and think to your self like, those people will never get out of this town.… https://t.co/QWUs395qvr",5
@maybullshit Very sad,5
FLASHBACKS TO WHEN YUCHAN WAVED AT ME IM SO SAD TAKE ME BACK PLS,5
Just kidding bitch a bitch will never be fucking sad what the fuck I’ve done is well waste of my time being sad why… https://t.co/Vq73TXG73A,5
THIS SHOW IS SAD https://t.co/YJaKlgCOC1,5
i dont want to live life with average tiddies this is so sad,5
@evahh11 @ammmeeeraa too sad,5
"@DonDrap76431282 @JoeNBC Keep drinking the koolaid,Don. Great Leader is slowly unravelling before your eyes only yo… https://t.co/ZUA2QXiuoD",5
"you are sad? today is the last episode of awsaz, now you are sader❤️",5
when u send so many concerning sad snaps ur friend asks if u want to go for a walk (time: 12:09am central),5
Someone needs to make a compilation of my sad tweets,5
@gyehyeonnie_ IM SO SAD I ALREADY MISS HIM SO MUCH AND ITS BEEN LIKE ??? 3 ?? DAYS,5
The way I just finished Bly Manor and I’m sad wtf shouldn’t I be scared I feel scammed,5
IM NOT SAD ANYMORE https://t.co/dNe6MSup1Q,5
i’m getting sad the popeyes one was on the night i had the worst anxiety attack of my life i’m- https://t.co/pgmoqW9nyk,5
i look the other way on shoplifters and don't talk to security unless i've dropped my smart rider card. it's really… https://t.co/ymEZP7WNJB,5
@whatifnothng i feel u bro it’s sad boi hours rn,5
@Club_berr sad story 😭,5
I am very sad to learn about the death of of Jimoh Isiaq. I pray God gives his family the fortitude to bear this ir… https://t.co/sqx2G1p5Jd,5
I hate how I just get randomly sad? Like can I stop? I'm in a call with Naoise and Eliot,5
I just finished watching Stranger Things 3 and was crying so I figured I’d keep it up and continue my rewatching of… https://t.co/YUSgljND78,5
holiday lowkey makes me sad because i want to experience seeing them singing it in front of me live at a concert ㅠᴗ… https://t.co/FPlNj7Ir6m,5
imagine not being sad and anxious everyday....what a dream,5
Deadass https://t.co/x5Mh2ls2Jo,5
Donald Trump 'is furious' after Kim Jong Un unveiled world's biggest ICBM that 'could hit ANYWHERE in US' and new s… https://t.co/ce6DxaA5pP,5
@DWMOfficial Sad news😪,5
Green Acres is back! Heck yea!! Glad something decent to watch these days. Will always remember the good ole days o… https://t.co/bbcK1NtW5G,5
@Smitty_MN I KNOW IT ALWAYS MAKES ME SAD :((((,5
when i rt sad stuff on my personal acc my brother texts me and asks why i rted them,5
"Says the big, sad, alcoholic bore who failed college twice. lol #briangriffin #familyguy https://t.co/roqXMXMx7b",5
@Lovesiest JSJSJ I JUST FIND IT MORE COMFY BIKIN DI LAPTOP... i tried making one with my phone and it crashed and i got so sad..,5
I ran out of drinks. I’m sad.,5
"@SolskjaerTime If the top 3 are upto some shenanigans while battling, podium is possible. But depends on Ferrari ha… https://t.co/H0olM0cXfw",5
So genuinely sad 😔,5
@lonelybops with the light off and only your phone flash light with some good slow sad songs it’s honestly a vibe,5
@lindyli @joncoopertweets It’s become a Covid Circus - sad indeed given under 220000 have died,5
@sillybitcch too pretty to be this sad💔,5
im sad wtf how did i get 3/8 when i have the same answers with the person who got 7/8..... i wanna cry,5
@MysticxLipstick 🥺 This morning I watched a playlist of sad YouTube videos by myself and cried for an hour. I audib… https://t.co/72sSMV6jfX,5
"among us players when they see a shitty ""sad"" comic about the mini crew mate for the 19231392 time https://t.co/32utu9WhTe",5
GUYS STOP TWEETING ABOUT HOW SAD LINDSEY IS WE’RE LITERALLY PLAYING MINECRAFT,5
"@T_Glenn_66 Moses was lost man, shit was sad.",5
why is come back... be here so sad,5
@pputerr1 why u so sad ???,5
@JeevitaOberoi9 Rubina tk to thik ha Jasmin Kya kr rhi? Most irritating or colours k paise waste krne wali contesta… https://t.co/TRlZnAOlmL,5
my grandpa died 2 days ago and i’m just always sad/crying thinking about how i’ll never hear his voice again. loss is hard.,5
@Biisi96 It’s really sad to hear him say this. He’s acting liking he will be doing us a favor by protesting. You ar… https://t.co/EDNDRRBlG0,5
Now watching When Marnie Was There - which i have been ‘warned’ about. However in my current blank emotional state… https://t.co/CMJkzhekZv,5
She’s so pretty I’m gonna be sad😭😭,5
You know you need something to happen so you sort yourself out when people start dropping jokes bout your sleeping schedule... sad,5
how do I have a sad playlist but not a sex playlist wth !!!,5
I AM ONLY BAD NEWWWWWSSSSSS NEWS FOR YOUUUUUUUUUU,5
I am so sad.,5
"and she said she works with kids to help us not lead lives like that and i just. idk man thats sad :,((",5
"Almost every debate I seen on C-Span the last 2 days. Every gop when ask if the talk with BLM, they answered I met… https://t.co/2S90QlBDGR",5
"@cl0utysc0uty u never never never need a reason to be sad, ur feelings are valid always",5
Kind of amazing that the economy number is so close. Just a sad reminder of how many people in this country underst… https://t.co/nNTPJaFyzo,5
@KirtiSweta They only doing time paas it's a worst fact we aam people also roaring shouting crying but its so sad t… https://t.co/bR1iTRZIN1,5
@sheenali5 Im a suckered for anfst but happy endings. Can't handle sad endings,5
"@dobby_u Yes, more than enough. No one is above the rest in our FAMdom. You are Treasure Maker, and thats enough. D… https://t.co/xHmvKQzYJ9",5
im so sad bc cris has been sleeping over for the past couple of nights &amp; today will be the first night he wont be sleeping over 🥺,5
"Happy moments: praise God.
Sad moments: seek God.
Painful moments: trust God.
Every moment: thank God.

ASAPuso Ka… https://t.co/zYXhi1qPHj",5
NOOOOOOOO I FELL ASLEEP 😔sad frostyboy in the chat,5
the thing i love about the Haunting anthology is that i always start off being fucking terrified of the ghosts and… https://t.co/GMcrqT6DTs,5
"@goofyjms103 @heysarahcarter Why are you sad, @goofyjms103?",5
"@SlipofSmallHand Anyway rioters, ruining cities and expressing hate and causing trouble.  
Left is for lawlessness,… https://t.co/WEhN3QP0fg",5
Brendy went to sleep now I’m sad :(,5
"I think about you &amp; wonder if you are awake &amp; I'm learning to live without the heartache it gives me
Nothing I woul… https://t.co/g1eQYHt74q",5
"@BakuninsBussy i get that, sucks to be angry and sad all the time knowing all this dumb shit instead of being bliss… https://t.co/aeK6kwUSVG",5
@CaramelMacc4 That’s sad,5
@annie_but_dumb Sad I can only be your simp/stalker,5
"@RobertZapp @theserfstv It's sad you personally haven't OD'd on anything yet, it would save us all from having to read dumb shit like this",5
I could be all sad but I have stuff to do.,5
"the taste of vodka touches my tongue and instantly i am happy horny instead of sad horny, and i think thats sexi of me",5
Clean Up Day Tomorrow I’m Ready To Smell Some Bleach Sad 😂😂,5
This is so sad. #EndSARS https://t.co/z8woPgQSBo,5
"tf y'all really lost your morals , this is a very vulnerable moment and yall use it for what ??? degrading ?? WE ar… https://t.co/7ELu1qZE9r",5
I'm house hunting right now. This just makes me sad. I'd take that in a heartbeat. https://t.co/f5Gw9gJjTG,5
@shelbymiIlers I just cracked my actual screen too and I’m so sad,5
i just got my first real pregnancy craving and i really just cried cause this man wont get me some donuts 😔😔 like i am sad,5
sorry I know this is nothing new i was just thinking about how influential and significant her practice was in the… https://t.co/NMT4GCyddI,5
@noTORAious31 @asecretalliance @danidONAT0 It really is sad! You are right. I listened to a Podcast - Dani purposel… https://t.co/xJusqFL4aH,5
"@RustyBUCKETS321 Great show, sad you lost interest.",5
I refuse to be sad,5
IOSNSH IM YELLINGJDJ ONG HOW SAD,5
@donnndakeee It radiates ending energy ( is that a thing lol) . I'm sad again 😔,5
"@yeetusgafetus @birbozGG Yes 😔
Birboz hates Hime. Sad right",5
@thearrchers this is very sad indeed,5
@Becccs_ totally!! i was sad to say goodbye to matt murray but it’s good we still got jarry! but yeah i’m a newer f… https://t.co/V1u2v5J1ST,5
I so wanted Janiya meri Mahiya full version but alas that never happened. I’m going to miss #ShaheerAsAbir &amp; the so… https://t.co/ROLCVht6gY,5
Aww he looks so sad 🥺😭 https://t.co/n89uBqcSbe,5
Its sad you have people that look up to you. You're a slave and slave you shall remain. Monkey https://t.co/gYp8WetdC5,5
@xLordfnbr That's how life works. It's so sad,5
"@juliamichaels i’m sad, i miss u :( https://t.co/rhSPVn066Y",5
@namjoonsmuIIet im so sad,5
"@IzzyStatefarm @Sowwerss And?
Im fuckin sad he lost.
No need to post that shit fr",5
@MaxNoPo @DanSlott Agreed it was horribly sad,5
GOD @ EVERYONE WHO IS SAD TONIGHT IMMA CONTINUE THROWING MY LOVE @ YOU 😤❤️,5
@izuluvsu HE MADE ME SAD FIRST WHY DO I HAVW TO ugh fine 😪,5
so sad this is the truth 😔 https://t.co/lJxzFC5UXX,5
Sometimes it hurts me to think that I may never be able to meet @Harry_Styles and then it makes me sad . And then I… https://t.co/2HpsngEPHb,5
@rumoredallison almost everything the philippines is it is because of colonization so without it ...its hard to ima… https://t.co/u49LUrY8kI,5
@Protect_Wldlife So sad,5
@DevinCow Sad and ugly material. Not funny.,5
@realDonaldTrump You lost the popular vote by more than 2.8 million. Sad!,5
"Oh man I just found out someone I used to be close with passed away, he was a good guy, really fucking sad :/",5
sad and painful vibe because why not,5
im watching a documentary about octopi and it’s so sad wtf,5
y’all unliking my pinned got me going out sad :/,5
I’m a sad bitch,5
The feeling i get from these 2 different concerts kinda just proves why 1 isn't my ult anymore and ngl that makes me sad,5
Animal crossing sure sucks when all the shops are closed at night Bc you are a sad fat adult that can’t play video… https://t.co/V22UFwwGFi,5
@LittlejackFN @FaZeLinkzy and your sad af if thats how u think,5
K I really need to understand and improve my air throw timing for xrd I keep getting button instead throw sad but I… https://t.co/tfmo6DR7Uc,5
So sad and annoying that people don't understand this...stans have already camped whining about Davido hate.… https://t.co/ZO58BY96wp,5
"@astrorep @taylornation13 @taylorswift13 @treepaine guys, I will deactivate because Taylor and Taylor nation haven’… https://t.co/GTFlYMZpLY",5
"@biggestmikey I hear you. Being shamed is a shitty feeling. 

Our democracy has become a genuine joke these days. P… https://t.co/uku0WogaOL",5
@RakitdaFalion They’re desperately holding onto the “OOH THE LEFT IS FILLED WITH TRIGGERED LIBERALS” narrative that… https://t.co/CL05vgR5YT,5
@borgevino She has such a sweet sad face! I love chewie,5
I’m still sad over this 😭 https://t.co/qZKaBmgA8C,5
Like idc if you’re sad your ass can sit outside the closed bedroom door and cry all night. You know what you did.,5
@harujuns no ur making me sad &lt;/3,5
From the beginning of the morning sad,5
"things sad about the art community:
1. most shit is black and white instead of a grey area (referencing, tracing, e… https://t.co/mtpj0CHjr9",5
"IM SO FUCKING SAD OVER MINECRAFT... MINECRAFT!!!      
AND THEN I JUST RECEIVED NEWS THAT I HAVE MY COLLAGE ASSIGNM… https://t.co/hcmKv8U31n",5
"@40_Ronda And the sad thing is, that it will take decades for them to recover from this even if it stopped right now! #YemenCantWait",5
it makes me so sad bye theo and nellie have always been my favorites and the way theo is able to se what nellies be… https://t.co/qBgF6HFvRH,5
"@b_rad701577 Sad to know in that my 4 years since graduation, college students have not evolved past little bites",5
It's mostly just me ranting about my personal life and being sad sometimes and talking about stuff that isnt kpop s… https://t.co/9Zdt81vbOF,5
@grishatrials the movie is literally a heist/saving the world movie using time to go back and stop the bomb... why… https://t.co/yXSq6laiVm,5
@billilee_ @aproko_doctor @officialnairam1 @segalink @instablog9ja @chemicalbrodar This is so sad.  🙁 and these stu… https://t.co/Ax9cSyml0p,5
//big sad. Gonna just watch around for a bit,5
i’m so sad i want to squish his cheekies sm 🥺 https://t.co/PHgdQ53VFF,5
@caligirlnurr What is there to be sad about?,5
alice deserves jail time for sending the tl into a sad spiral https://t.co/FvooHuHatp,5
The sad thing here is that Jim Carrey with the makeup looks like a legit doppelgänger for Biden -- like he'd be som… https://t.co/LatM2iNdXM,5
"Man, that is actually very sad",5
Sometimes when I get sad I remember the time I was backstage at My Fair Lady at Lincoln Center and Rosemary Harris… https://t.co/sHuv5MJI4w,5
this is a rhetorical question i dont think its a bad thing its just real funny and sad when people treat every sing… https://t.co/JZzDnzSTNL,5
@CharliebeansNZ @HFCM1 @eugenegu And the reality is we all instinctively know that it’s not the same thing.   I’ve… https://t.co/trAsc8K2CK,5
@TreyRichyRich WHY THE SAD FACE,5
@Rosiee_Loren LSG choreo is far superior imo. But pretty savage is growing on me ig. However seeing alot of differe… https://t.co/HDBw7Eg9rv,5
I literally been wearing the same skirt for like 3 days because I'll feel sad if I take it off how the fuck do I still think I could be cis.,5
"Whatever happened to the cub-reporter of @pbpost @ChrisMPersaud who wrote the pathetic ""smear"" article attacking me… https://t.co/cnhju3ah2L",5
"@helenleigh Yeah, I tried two different types but idek if it's working or not working. I still feel as sad as I use… https://t.co/cy7yjXpFMs",5
Sad days .. relatable #geishanimpacked https://t.co/jTf5ncqSim https://t.co/Wst9k5xuLk,5
@oliveshopekook I'm sad 😭,5
i am sad https://t.co/5SrDw9qjAm,5
guess im ending this year sad,5
remember when SNL let Trump host and normalized his campaign but then got sad when he won so they had Kate McKinnon… https://t.co/52aJPSsv5l,5
"@Hallmark Wedding Every Weekend - nice, i love the integrational theme which you often show.  Unfortunately that's… https://t.co/6A9o2t6SmA",5
I like Pikmin but I cant watch any promotional material because it makes me sad to watch them kill the cool Pikmin.… https://t.co/ifuHcvFvtm,5
Sad and angry https://t.co/pad2YKa5Ss,5
"@realDonaldTrump @JesseBWatters is an ignorant fool.  
There is something *wrong* -- inaccurate, incomplete, missle… https://t.co/Az6687DBiZ",5
@TickleRdStudio @DayPolitical @RealAPolitics So sad. I've been there a few times. It's beautiful there.,5
i miss him so much do not hmu #sad https://t.co/RyqBpYSPlP,5
sad hour or maybe i’m literally sadness?,5
@minomalistic Is so sad to see this,5
"I think it would just make me sad. Some places are stained now. Some people, too. I know I am.",5
kinda sad today but i guess it’s okay,5
Sad Cafe - Everyday Hurts - The Piano And The Song [Disc 2],5
"""Our lives begin to end d day we become SILENT about things that matter. ""It's sad that when another's corpse is ca… https://t.co/JmtpxTwtzf",5
"@wanderer_jasnah In a normal democracy, Yuen's style of commenting and his defence of ""I'm only a scientist comment… https://t.co/JyH4LWMfVr",5
UGHDHD saw all my old mean coworkers and now sad at an Applebee’s @Applebees,5
I’m very sad,5
My coworker just said “I got one more song for us and then I’m out of this bitch” and it reminded me of concerts and now I’m sad,5
I AM STILL SO FUCKING SAD THIS HAPPENED https://t.co/qMRKbmqIr7,5
"Don't feel sad over someone who gave up on you, feel sorry for them because they gave up on someone who would have… https://t.co/LxOlQ8XhOj",5
"@charliekirk11 Of course you are, you’re confused. Like all the time. It’s sad, and pathetic.",5
"tearing up, i’m not sad or anything but hozier https://t.co/5k9EQTUuyx",5
i woke up because my tummy aches i’m sad i can’t fall asleep again it’s just 7 am,5
"It’s crazy, people try to act hurt, sad, depressed, “LOST” etc but be on that bullshit. Just lyin for no reason.",5
@Fitzsimmons22 Sad when you have to bring up the past when you can’t be relevant 😂,5
"I guess I'll throw in this from earlier since a lot of the other quizzes I took just made me sad 😔
https://t.co/MGNWSKdWek",5
So no one would fill my CC like seriously??? *sad emojis* https://t.co/M0eOLsxanS,5
@rf121rf @LSchrey @square24_root @JoeBiden I rember his famous thumbs down. It was his revenge on Trump.  He only h… https://t.co/iJlBsVDAuA,5
"@TsuyuBrii IM SO SAD THAT JACK, MICHIKO, ANTONIO, AND MARY ARE THE ONLY HUNTERS THAT HUM/SING ))):",5
@PolarBearPH been filling up the form po since the first release and ang sad if ever i wont get a slot bc it's limi… https://t.co/dwImrg4laq,5
brb actually crying rn bc of noor being the literal sweetest human being ever when i was LITERALLY JOKING BC I WAS… https://t.co/WHcY8fXuAu,5
"@flightoftheIou 
literally one of my favorite people on this planet. i would genuinely take a bullet for her and i… https://t.co/ZXUxP7jgVD",5
"@midertcup Truly sad to see a decaying soul dripping with rot.
You hate to see it, you hate to see it.",5
@CoryBooker @KamalaHarris He is a sad excuse for a human being.,5
@knickknacklad Sad *gibs hug* https://t.co/XrLroLKBi7,5
i just want to listen to sad bops like these https://t.co/0DtslNUpLM,5
I normally like alone time when Im sad https://t.co/dSxT8YP53u,5
im drink and sad now,5
@david_j_roth God I’m sad no one watched on becoming a god in central Florida,5
"&amp; this feeling of ""Resentment"" I have with Women, is because I'm disappointed in most of them, because My Mom is a… https://t.co/Ecgk0qcsAI",5
"He must resign now !!, Sad and incompetent Tory idiot Matt Hancock makes tasteless Covid test joke in Commons bar… https://t.co/ky8Phyv0h7",5
@greyslike i don’t really pay attention to him but it’s sad every thing he does is associated with derek wtf,5
"i am sad af, gonna cry to sleep and have dark thoughts bye :)",5
"@NewsQweli Get the whole story. This is how it went down.SAD!!!
https://t.co/TwRgNlsW7j",5
So many sad things happen for no reason :(,5
@mmpadellan @Twitter Sad because they're biggest problem with the attempted Gretchen Whitmer kidnapping plot wasn't… https://t.co/pJmkA7sdxh,5
I always think about how if Brandon and I broke up how sad I’d be because not only is he the love of my life but I… https://t.co/vKwTdA34ww,5
#There will always be #someone at some point in time who will #disappoint you. #sad #Fact #TeamFollowBack #RockTheReTweet,5
@Khoshtistic @radiantbutch how is it not sad? a lesbian who hates being a female do you hate being gay as well?,5
@onegrenouille I think the horror of the series is just how damn emotionally sad it is. Can’t stop watching it tho.,5
@xericplayz102 thats sad,5
"Steve felt sad that Bucky couldn’t hang out with his sister much. He really hoped that in two years, when Becca was… https://t.co/UuxP1ZTbAu",5
it's 10:07 sad girl hours im allowed to tweet this now https://t.co/Ag1KY4j1qJ,5
@Local12 Ummmmm I don’t like mine.. I’ll Be Missing You by Puff Daddy.... that’s a very sad song. Too real 😬,5
I’m sad rn,5
"BTS don't cry, yeah I know it's hard if you miss someone but trust me Army Will always Together with BTS it's ok so… https://t.co/gGL8jvVFAM",5
@beargaras this made me so sad hahahahaha miss u too!!,5
@acesmother This is making me sad that I missed it again,5
why do i get so sad when im not on someones interaction circle it’s my fault i’m not their,5
As someone who grew up in poverty and whose parents did everything they could to give the church 10% of their micro… https://t.co/22NyyhlhJ6,5
i’m a little sad no one has told me are you today’s date? because it’s 10/10 (yes this is me fishing for compliments please respond),5
@realdirtynip It's sad really if civilization were to fall these Bitches wouldn't last a week,5
@Eugene_Scott So sad that our brothers and sisters allowed themselves to be used as political pawns! He cares nothi… https://t.co/2JCTS2tRtq,5
I was a week away from going to my first Billie Eilish concert and then COVID hit 😞 still sad about it!!,5
"For those of you out there bringing up old non-disney movies and how sad it is that the best movies got overlooked,… https://t.co/4lP914h2DN",5
@knsgalaxies GODDD NOW IM SAD FOR TENDOU HELLO?!*#*$* 🏃‍♂️💨,5
@NSPoliceDogs 😞 Sad. I feel for his handler.,5
The haunting of bly manor wasn’t as scary as I thought it would be but it was definitely sad 😔,5
@scaredofrobots @loopylafae I echo that. It's upsetting and sad to see Pete Davidson and Colin Jost saying hurtful… https://t.co/ugcZnoTwh9,5
It's scary that many of you are old enough but not mature enough to understand. I feel sad that Mew have fans like… https://t.co/LXcy2A1HsZ,5
@AwesomeOneDamon Blocking people also requires effort and it was after we broke up. A good two weeks after when I w… https://t.co/uoX3F5V3Np,5
So sad and unfortunately good news for the alt-right. The signal it sends is “harassment works”.  https://t.co/oSr3ygoToP,5
@JohnRMoffitt @gunsnrosesgirl3 @Science_George @TakeThatGods @BrianBrachiopod @jaarete1 @traderttt9 @TwiHusband… https://t.co/3UlQdF3bkn,5
soo um about that PCD.... I need time to go faster for d-2 because I’m sad now 😩,5
It’s sad how people have let an election damage relationships with friends and family. I don’t care who you vote fo… https://t.co/GwNo7qZzYL,5
"@antonjw I have to call it a night but don’t let up. I try to take enjoyment from the moments, and try not to be sa… https://t.co/5NefzzX0vy",5
"@nickmangwana @Davidmuchuchu You’ve not seen anything better that’s why. Subjected to mediocrity, accepted and normalised it. It’s so sad",5
"@nickmangwana @DrTaxs Diplomatic assault? sad as a whole has no leverage against the US, it's a fact. I think comin… https://t.co/scjq85s5At",5
@INVADESH0W I really hate that. It makes me feel so sad. I mean I enjoy playing but then somebody does something so… https://t.co/QBUVwkuWoD,5
@MaxNordau Wait you're losing me now.  How was calling out Kavanaugh for being a piece of shit stealing a SC seat?… https://t.co/Znb4yzuWYJ,5
"Sad 😢 The News Minute: Three arrested after Hyderabad student dies in go-karting accident.
https://t.co/Ez8tDMVQJH

via @GoogleNews",5
"@Amaikita Sad,all in all.",5
okay i need to go to bed before i get Sad,5
@20eightxxviiiSA What kind of a tyrannical statement is this. The sad outcome is many older fathers who believe thi… https://t.co/sTetCTKWm5,5
Intermission time. This show is absolutely beautiful despite being so sad! 😭😭😭😭😭😭😭😭 I'm blown away by how fantastic… https://t.co/uYbvMmwKY9,5
I spent money on Genshin because I saw and got nothing so now I'm even more sad :^),5
"@TechnoGale @richardsuwono the fact the ""peaked"" moment according to the FGC happened decades ago is sad af 🤣
Maybe… https://t.co/7aIhEUX513",5
"@Babayaroom @peta also, if you want to say i have no compassion, you should put yourself in my shoes, i let myself… https://t.co/lSxPaUdQx0",5
"i liked the ending of this one more than hill house because i like a sad, gauzy but still romantic ending. there wa… https://t.co/OZJ9gJRHh1",5
I belong to a generation where listening to ADDICTED by Enrique was a therapy for sad hours.,5
@AAR0NH0TCHN3R HELP I LOVE READING SAD THINGS BEFORE I SLEEP IM GONNA READ IT TONIGHT,5
This made me so sad 😔 https://t.co/qv46724XXG,5
@kayaandharry it’s a sad day to be broke💔,5
@WolnirLord @AskeladdQuick @EBG325 So what about them being diabolical? Their execution is still far beyond those y… https://t.co/pKWlNFISyM,5
"guys, I will deactivate because Taylor and Taylor nation haven’t done anything and it’s sad😔😔😔😔😔😔😔 anyways bye… https://t.co/fgvtXWFt09",5
"Disappointing and sad - an Aboriginal rock carving in Ku Ring Gai Chase National Park, and someone appears to have… https://t.co/TXywSgysHs",5
@mirai_aus Bloody insane! I’d add a laughing emoji except I think this is truly sad 😞,5
It’s one in the morning and I just finished the last trials of Apollo book. I’m really sad. https://t.co/rWR9ZVV81g,5
"@AlanBings It was a security guard, not BLM or saying antifa. It is a very sad outcome for the man that died &amp; if t… https://t.co/CEKY8EUQ3a",5
@novaksfilms this is so sad,5
"it's a sad affair
when there's no one there
he calls out in the night
and it's so unfair",5
"Do yourself a favor &amp; take a shower, get all covered in bubbles and take pictures of your titties. Put them in your… https://t.co/pyXQh77ch7",5
whenever i’m sad i look at my poorly made pinned and become more sad,5
why do they love seeing me sad wtf,5
